positions_X,positions_y
0.4037,4.2034
0.3223,3.9988
0.2891,3.8485
0.2778,3.745
0.2771,3.6024
0.289,3.4872
0.3215,3.3384
0.3546,3.2406
0.4139,3.1093
0.4864,2.9726
0.5825,2.7685
0.642,2.5262
0.6428,2.383
0.6285,2.2873
0.5877,2.1425
0.5519,2.0401
0.5094,1.9042
0.4918,1.8221
0.4765,1.6737
0.4774,1.57
0.4957,1.4171
0.5191,1.3156
0.5677,1.1754
0.6137,1.0777
0.738,0.8939
0.898,0.739
1.0847,0.6021
1.2488,0.4878
1.4124,0.3331
1.5377,0.1541
1.6297,-0.0513
1.6814,-0.2706
1.6926,-0.4206
1.6889,-0.5304
1.6695,-0.684
1.6509,-0.7854
1.6278,-0.9294
1.6203,-1.044
1.629,-1.1885
1.648,-1.2961
1.6905,-1.4399
1.7314,-1.5377
1.8463,-1.7315
1.9955,-1.9004
2.1721,-2.0375
2.3728,-2.1402
2.557,-2.1969
2.748,-2.2232
2.9782,-2.2149
3.1709,-2.188
3.3665,-2.1746
3.5606,-2.187
3.7828,-2.2391
3.9569,-2.3129
4.1219,-2.4164
4.2891,-2.5677
4.4229,-2.7443
4.5241,-2.9479
4.5657,-3.0783
4.5856,-3.1707
4.6005,-3.2913
4.602,-3.443
4.5911,-3.5455
4.5594,-3.7006
4.532,-3.7997
4.4867,-3.952
4.4626,-4.0436
4.439,-4.1779
4.433,-4.2748
4.4416,-4.4315
4.4578,-4.5282
4.4987,-4.6746
4.5372,-4.7702
4.6028,-4.888
4.6535,-4.9581
4.7466,-5.0607
4.8838,-5.1737
5.0801,-5.2998
5.2565,-5.4368
5.3496,-5.538
5.4069,-5.615
5.4672,-5.7134
5.5329,-5.8549
5.5656,-5.9517
5.5982,-6.0966
5.6105,-6.2039
5.6113,-6.3562
5.6005,-6.4617
5.5659,-6.6219
5.5363,-6.7117
5.4761,-6.8474
5.4223,-6.9411
5.2847,-7.1198
5.1188,-7.268
4.9273,-7.38
4.7214,-7.4436
4.5088,-7.4531
4.3311,-7.4174
4.1645,-7.3432
4.0606,-7.2733
4.0049,-7.2282
3.836,-7.0843
3.6497,-6.9472
3.4797,-6.8607
3.3602,-6.8211
3.2676,-6.8009
3.133,-6.7851
2.9709,-6.7766
2.7829,-6.7528
2.6024,-6.6955
2.4073,-6.5895
2.3002,-6.5079
2.1887,-6.3988
2.0718,-6.2456
2.0086,-6.1349
1.9348,-5.9815
1.8241,-5.7906
1.6758,-5.6235
1.5796,-5.5438
1.5211,-5.5031
1.4161,-5.4421
1.357,-5.4137
1.2657,-5.3772
1.1115,-5.3343
0.9183,-5.3104
0.7257,-5.3178
1.8052,-5.8454
1.746,-5.8641
1.6418,-5.9077
1.4881,-5.9695
1.3069,-6.0202
1.1098,-6.053
0.8855,-6.1035
0.7135,-6.177
0.552,-6.281
0.3872,-6.4345
1.8115,-5.8439
1.7498,-5.863
1.6474,-5.9089
1.472,-5.9954
1.2607,-6.0698
1.0339,-6.1179
0.8089,-6.1614
0.5999,-6.2398
0.4099,-6.3593
1.8075,-5.8448
1.7369,-5.868
1.6198,-5.9162
1.4337,-5.9753
1.2474,-6.01
1.0504,-6.0221
0.8297,-6.0567
0.6173,-6.1353
0.4264,-6.2513
1.8069,-5.845
1.736,-5.8683
1.6169,-5.918
1.4589,-5.9702
1.3355,-6.0
1.1741,-6.0247
0.9853,-6.0665
0.806,-6.1397
0.6161,-6.2608
0.4536,-6.4143
0.3224,-6.5953
1.8108,-5.844
1.7467,-5.8642
1.6231,-5.9215
1.4349,-6.0164
1.226,-6.0897
0.9993,-6.1304
0.8021,-6.1545
0.6154,-6.1987
0.4132,-6.2901
1.7942,-5.8484
1.7086,-5.8799
1.5744,-5.9471
1.3759,-6.0341
1.1907,-6.0963
1.0633,-6.1288
0.902,-6.1762
0.6967,-6.2634
0.5045,-6.3873
0.3417,-6.541
1.7887,-5.85
1.7143,-5.8773
1.5696,-5.9601
1.3865,-6.0785
1.1828,-6.1819
0.9648,-6.2607
0.7464,-6.3313
0.5476,-6.4328
0.3725,-6.5731
1.7943,-5.8484
1.7085,-5.8799
1.5632,-5.9637
1.3752,-6.0836
1.1712,-6.1854
0.9525,-6.2619
0.8208,-6.3011
0.6714,-6.3563
0.4819,-6.4666
1.8146,-5.8437
1.7662,-5.8572
1.6628,-5.8922
1.5189,-5.9277
1.4002,-5.9496
1.2346,-5.9735
1.0431,-6.0114
0.8648,-6.0793
0.6997,-6.1773
0.5307,-6.3234
0.3919,-6.4985
0.2873,-6.6982
1.8001,-5.8468
1.7228,-5.8738
1.584,-5.948
1.3933,-6.0616
1.1884,-6.1612
0.9714,-6.246
0.7621,-6.3351
0.5769,-6.4594
0.4189,-6.6191
0.2937,-6.8063
1.7702,-5.8558
1.6661,-5.9016
1.5102,-6.0132
1.3345,-6.1564
1.139,-6.2779
0.93,-6.3669
0.7089,-6.4377
0.5069,-6.5305
1.8146,-5.8437
1.7648,-5.8576
1.6587,-5.8941
1.4832,-5.9378
1.3557,-5.9604
1.1946,-5.9798
1.0652,-6.0007
0.9132,-6.0452
0.7139,-6.1438
0.5349,-6.2804
0.3847,-6.4485
0.2695,-6.64
1.7898,-5.8497
1.7154,-5.877
1.5705,-5.9585
1.3875,-6.0732
1.1823,-6.1741
0.994,-6.2432
0.8062,-6.3072
0.6082,-6.4071
0.4342,-6.5454
1.8145,-5.8437
1.7741,-5.8545
1.6661,-5.8979
1.5224,-5.9615
1.31,-6.035
1.0879,-6.0778
0.89,-6.0942
0.6986,-6.1237
0.5162,-6.1863
1.8142,-5.8436
1.7728,-5.8549
1.6676,-5.8912
1.4976,-5.9371
1.3088,-5.9725
1.1098,-5.9955
0.9204,-6.0335
0.8036,-6.0755
0.6567,-6.1509
0.5038,-6.2614
0.3444,-6.4262
1.8009,-5.8466
1.7227,-5.8738
1.6068,-5.9343
1.4189,-6.0469
1.2205,-6.1419
1.0006,-6.2149
0.816,-6.282
0.6197,-6.3956
0.4559,-6.5408
0.3173,-6.7207
1.7898,-5.8497
1.7008,-5.8836
1.5528,-5.9729
1.3652,-6.0988
1.1635,-6.202
0.9775,-6.2636
0.7535,-6.3166
0.5693,-6.3788
0.3768,-6.4888
1.7928,-5.8488
1.7218,-5.874
1.5912,-5.938
1.4063,-6.0201
1.1926,-6.0895
0.998,-6.1264
0.8681,-6.157
0.7676,-6.1888
0.5713,-6.2778
0.385,-6.4059
1.8017,-5.8463
1.7235,-5.8734
1.5878,-5.9451
1.3971,-6.0572
1.1921,-6.1527
1.0682,-6.1928
0.9131,-6.2455
0.7144,-6.3477
0.5399,-6.4887
0.3962,-6.6595
1.8145,-5.8437
1.7626,-5.8584
1.6471,-5.9073
1.4651,-5.9892
1.284,-6.0497
1.0518,-6.1038
0.8367,-6.1586
0.6343,-6.2523
0.478,-6.3637
0.3182,-6.5279
1.7826,-5.8519
1.6865,-5.8907
1.5339,-5.9895
1.3511,-6.1211
1.1537,-6.2264
0.9699,-6.2796
0.7434,-6.3091
0.6153,-6.3283
0.4626,-6.3702
1.8065,-5.8451
1.7498,-5.8628
1.6275,-5.9137
1.4441,-5.9775
1.2578,-6.0187
1.0279,-6.0401
0.8369,-6.0726
0.6572,-6.137
0.4598,-6.2523
1.8139,-5.8436
1.7708,-5.8556
1.6689,-5.8922
1.5014,-5.9408
1.2832,-5.9834
1.0851,-6.0107
0.8986,-6.0576
0.6944,-6.1538
0.5177,-6.2837
0.3642,-6.4487
1.8122,-5.8437
1.7522,-5.8621
1.6304,-5.917
1.4475,-6.0063
1.2335,-6.0793
1.0081,-6.1223
0.8122,-6.1531
0.6912,-6.1839
0.5409,-6.245
0.3503,-6.3639
1.7871,-5.8505
1.6926,-5.8876
1.5457,-5.9786
1.359,-6.1067
1.1604,-6.209
0.9426,-6.2742
0.7473,-6.3091
0.5591,-6.3557
0.3847,-6.4332
1.7803,-5.8525
1.6845,-5.8916
1.5404,-5.9739
1.3441,-6.0694
1.1287,-6.1387
0.9051,-6.1802
0.7152,-6.2334
0.5188,-6.3318
0.3396,-6.4708
1.7784,-5.8531
1.6801,-5.8939
1.5248,-5.9981
1.3451,-6.1354
1.1502,-6.2552
0.9395,-6.3574
0.7302,-6.4513
0.5441,-6.5744
0.3859,-6.7335
1.8029,-5.846
1.7281,-5.8714
1.6145,-5.929
1.4306,-6.0363
1.2264,-6.1327
1.0075,-6.189
0.8109,-6.2133
0.5884,-6.2565
0.4111,-6.3274
1.7908,-5.8494
1.7018,-5.8831
1.5638,-5.9551
1.3658,-6.0458
1.1496,-6.1171
0.9559,-6.161
0.7451,-6.2338
0.5518,-6.3478
0.3832,-6.4972
1.8058,-5.8452
1.735,-5.8686
1.6026,-5.9348
1.4144,-6.0402
1.2083,-6.1338
0.9892,-6.2021
0.8048,-6.2714
0.6156,-6.386
0.4499,-6.5379
0.3158,-6.7189
1.7913,-5.8493
1.719,-5.8754
1.5753,-5.9537
1.3888,-6.0652
1.2126,-6.1507
1.027,-6.2218
0.841,-6.2943
0.6516,-6.405
0.4846,-6.5548
0.3497,-6.7327
1.8013,-5.8464
1.7385,-5.8672
1.6318,-5.9192
1.4521,-6.022
1.247,-6.1068
1.0568,-6.1493
0.9309,-6.1662
0.794,-6.1865
0.6098,-6.2377
0.4373,-6.3208
1.8085,-5.8446
1.7545,-5.8612
1.6596,-5.8974
1.4907,-5.948
1.302,-5.9844
1.1052,-6.0055
0.915,-6.0449
0.7121,-6.1298
0.5491,-6.2356
0.386,-6.3884
1.8145,-5.8437
1.7741,-5.8546
1.6853,-5.889
1.548,-5.9486
1.3694,-6.0118
1.1788,-6.0578
0.9824,-6.0883
0.7957,-6.1315
0.62,-6.2064
0.4328,-6.3308
1.814,-5.8436
1.7715,-5.8554
1.6818,-5.8913
1.5462,-5.9545
1.3695,-6.0223
1.1787,-6.0715
0.9846,-6.1038
0.7971,-6.1506
0.6228,-6.2288
0.4632,-6.3358
1.8146,-5.8437
1.7669,-5.857
1.6808,-5.887
1.5215,-5.9306
1.3341,-5.9666
1.1374,-5.992
1.01,-6.0102
0.8519,-6.0498
0.6766,-6.1263
0.4915,-6.2507
0.3316,-6.4095
1.7903,-5.8496
1.7162,-5.8765
1.5997,-5.9403
1.4439,-6.041
1.2462,-6.1459
1.0336,-6.206
0.9023,-6.2238
0.7356,-6.2491
0.5472,-6.2968
1.8143,-5.8436
1.7734,-5.8547
1.687,-5.885
1.5239,-5.9333
1.3376,-5.9739
1.1393,-6.0046
0.9451,-6.038
0.7363,-6.1112
0.5702,-6.2073
0.4215,-6.3297
1.8139,-5.8436
1.7722,-5.8552
1.6826,-5.8907
1.5466,-5.952
1.3689,-6.0177
1.1793,-6.0651
0.9479,-6.1014
0.7651,-6.148
0.5894,-6.228
0.4065,-6.3556
1.8037,-5.8458
1.7434,-5.8653
1.6386,-5.9147
1.4887,-5.9974
1.3147,-6.0733
1.1256,-6.1265
0.9296,-6.1696
0.7205,-6.2408
0.5276,-6.3546
0.3595,-6.5042
1.7952,-5.8482
1.7262,-5.8722
1.6144,-5.9291
1.4288,-6.0371
1.2546,-6.1199
1.0691,-6.1731
0.8737,-6.2038
0.6805,-6.2423
0.4735,-6.3256
1.8132,-5.8436
1.7681,-5.8565
1.681,-5.888
1.5459,-5.9298
1.364,-5.9723
1.1685,-6.0044
0.9741,-6.038
0.7929,-6.098
0.6242,-6.1892
0.447,-6.3312
0.3021,-6.5013
1.7826,-5.8519
1.7028,-5.8827
1.582,-5.9545
1.4032,-6.0825
1.2052,-6.1945
1.0224,-6.2661
0.8299,-6.3225
0.6502,-6.3892
0.4856,-6.4859
1.8146,-5.8437
1.7662,-5.8572
1.6801,-5.8871
1.5471,-5.9217
1.3652,-5.955
1.234,-5.9708
1.0723,-5.9945
0.9502,-6.0263
0.8033,-6.0866
0.6125,-6.2056
0.4474,-6.3589
0.3149,-6.5389
1.8069,-5.845
1.7506,-5.8627
1.6486,-5.9082
1.5004,-5.9836
1.3237,-6.0534
1.1327,-6.1029
0.9087,-6.1592
0.7333,-6.2341
0.5727,-6.3388
0.4078,-6.4949
0.2783,-6.6746
1.7728,-5.855
1.6866,-5.8906
1.5335,-5.991
1.3541,-6.1238
1.1876,-6.2175
1.0096,-6.275
0.8164,-6.3029
0.6216,-6.331
0.4393,-6.3867
1.8021,-5.8462
1.7254,-5.8725
1.6177,-5.9219
1.4283,-6.0016
1.2493,-6.0612
1.019,-6.1075
0.8969,-6.133
0.738,-6.1838
0.5697,-6.2705
0.3916,-6.4078
1.8091,-5.8444
1.7559,-5.8607
1.6568,-5.9038
1.4813,-5.9894
1.273,-6.0632
1.078,-6.1096
0.887,-6.1534
0.7085,-6.2214
0.518,-6.3395
0.3542,-6.4912
1.7952,-5.8482
1.7263,-5.8722
1.6138,-5.9304
1.4281,-6.0423
1.2569,-6.1272
1.0708,-6.1905
0.9414,-6.2346
0.7996,-6.2987
0.6168,-6.424
0.4594,-6.5847
0.3351,-6.7726
1.7966,-5.8478
1.7144,-5.8774
1.5965,-5.9417
1.4103,-6.0579
1.2382,-6.1454
1.0221,-6.2201
0.8337,-6.2852
0.639,-6.3902
0.4682,-6.5328
0.3259,-6.7074
1.7933,-5.8487
1.7076,-5.8804
1.5606,-5.9659
1.3746,-6.0857
1.2547,-6.1514
1.1083,-6.2162
0.9242,-6.2906
0.7546,-6.3839
0.5815,-6.5289
0.4434,-6.6992
0.3365,-6.8976
1.7877,-5.8503
1.7116,-5.8786
1.5687,-5.9613
1.383,-6.0832
1.1799,-6.1872
0.9943,-6.255
0.7739,-6.3216
0.5965,-6.399
0.4138,-6.5251
1.8044,-5.8456
1.7442,-5.865
1.6398,-5.9139
1.4631,-6.0098
1.2555,-6.0912
1.0638,-6.135
0.938,-6.1551
0.8025,-6.1804
0.5897,-6.2541
0.4268,-6.3478
1.8091,-5.8444
1.756,-5.8607
1.664,-5.8952
1.4943,-5.9468
1.3077,-5.984
1.1114,-6.0092
0.9234,-6.0521
0.7475,-6.127
0.5857,-6.2308
0.4218,-6.3826
0.288,-6.564
1.7928,-5.8488
1.7218,-5.8742
1.5826,-5.9491
1.3936,-6.0618
1.1864,-6.1608
1.0004,-6.2318
0.817,-6.3047
0.6229,-6.4221
0.4622,-6.5706
0.3285,-6.7518
1.7918,-5.8491
1.72,-5.8749
1.6052,-5.9367
1.4502,-6.0362
1.2526,-6.1416
1.039,-6.2041
0.9077,-6.2243
0.7416,-6.253
0.5562,-6.3042
1.8146,-5.8437
1.7778,-5.8533
1.6948,-5.882
1.5631,-5.9212
1.3821,-5.9634
1.1872,-5.9989
0.9941,-6.038
0.7876,-6.1175
0.5984,-6.2385
0.4353,-6.3938
0.3051,-6.5755
1.8017,-5.8463
1.7393,-5.867
1.6321,-5.918
1.4781,-6.0034
1.2751,-6.091
1.0831,-6.1407
0.8879,-6.1782
0.7029,-6.2319
0.5057,-6.3332
0.3292,-6.4726
1.7741,-5.8545
1.6715,-5.8985
1.5161,-6.0069
1.3371,-6.1488
1.1436,-6.2682
0.9351,-6.3621
0.7176,-6.4429
0.5461,-6.5322
0.3724,-6.6704
1.7918,-5.8491
1.7047,-5.8817
1.5816,-5.9524
1.3978,-6.0738
1.1955,-6.1794
0.9803,-6.2602
0.761,-6.3342
0.5636,-6.4385
0.3905,-6.5812
1.8033,-5.8459
1.7289,-5.8711
1.5933,-5.9412
1.4027,-6.0513
1.1973,-6.1464
0.9786,-6.2165
0.7928,-6.2846
0.5975,-6.3999
0.4346,-6.5462
0.2983,-6.7255
1.7815,-5.8522
1.6845,-5.8917
1.5329,-5.9907
1.3492,-6.1245
1.1541,-6.2296
0.942,-6.2869
0.7449,-6.3039
0.609,-6.3146
0.4896,-6.3345
1.81,-5.8442
1.7803,-5.8525
1.7147,-5.8746
1.564,-5.919
1.3817,-5.9608
1.1867,-5.9968
1.0576,-6.0202
0.8973,-6.0634
0.7005,-6.1565
0.5196,-6.2902
0.367,-6.4559
1.8139,-5.8436
1.7589,-5.8597
1.661,-5.9012
1.4877,-5.9815
1.3065,-6.0452
1.114,-6.0933
0.922,-6.1412
0.7449,-6.2126
0.5826,-6.3144
0.4176,-6.4647
0.2825,-6.645
1.7735,-5.8547
1.6876,-5.8901
1.5383,-5.9878
1.3568,-6.1237
1.1631,-6.2303
0.9527,-6.288
0.7243,-6.3056
0.5928,-6.316
0.437,-6.3461
1.8001,-5.8468
1.7208,-5.8744
1.5859,-5.9382
1.3867,-6.0234
1.1733,-6.0914
0.9431,-6.1349
0.7234,-6.1954
0.5181,-6.2886
0.3562,-6.3979
1.7808,-5.8524
1.6843,-5.8917
1.5299,-5.9931
1.3464,-6.1274
1.1533,-6.2318
0.9426,-6.2879
0.7459,-6.3025
0.5499,-6.3173
0.3643,-6.3608
1.7962,-5.8478
1.7434,-5.8651
1.619,-5.9203
1.4324,-5.9894
1.247,-6.0309
1.0505,-6.0506
0.9193,-6.0669
0.7648,-6.1037
0.5613,-6.1923
0.3761,-6.3202
1.7928,-5.8488
1.7056,-5.8813
1.5606,-5.9661
1.3716,-6.0886
1.1682,-6.1908
0.9513,-6.2648
0.7304,-6.3283
0.6131,-6.3756
0.4692,-6.4585
1.8129,-5.8436
1.7546,-5.8612
1.642,-5.9031
1.4631,-5.954
1.2729,-5.9879
1.0398,-6.0059
0.918,-6.0226
0.7539,-6.0631
0.5503,-6.148
0.3612,-6.2713
1.7854,-5.851
1.6926,-5.8876
1.5419,-5.9824
1.3546,-6.1136
1.1571,-6.2169
0.973,-6.273
0.7468,-6.3086
0.6211,-6.3308
0.4642,-6.3787
1.8078,-5.8447
1.7401,-5.8665
1.6152,-5.9187
1.4223,-5.9829
1.2354,-6.0201
1.0958,-6.0306
0.9416,-6.0461
0.7225,-6.0976
0.515,-6.1877
0.3537,-6.2937
1.7784,-5.8531
1.6987,-5.8845
1.5504,-5.9775
1.3705,-6.1074
1.1726,-6.2151
0.9593,-6.2811
0.7307,-6.318
0.5422,-6.3616
0.4146,-6.4125
1.8001,-5.8468
1.735,-5.8685
1.611,-5.9254
1.4224,-6.0059
1.2103,-6.0745
0.9826,-6.1158
0.7584,-6.1637
0.5547,-6.2499
0.3691,-6.3765
1.7882,-5.8502
1.7133,-5.8778
1.5705,-5.9607
1.3878,-6.0831
1.1859,-6.1897
0.9709,-6.2684
0.7784,-6.3251
0.601,-6.3986
0.4131,-6.5235
1.8037,-5.8458
1.7434,-5.8653
1.6166,-5.927
1.4328,-6.0286
1.2256,-6.1093
1.0018,-6.1505
0.7725,-6.1693
0.5833,-6.2038
0.3767,-6.2845
1.7778,-5.8533
1.6792,-5.8944
1.5325,-5.9808
1.3363,-6.0792
1.124,-6.1483
0.8965,-6.1884
0.708,-6.2353
0.5337,-6.3128
0.3456,-6.4425
1.7778,-5.8533
1.678,-5.895
1.5236,-5.9993
1.3441,-6.1371
1.1477,-6.2577
0.9384,-6.3578
0.7281,-6.4498
0.5405,-6.5707
0.3803,-6.7278
1.8009,-5.8465
1.7227,-5.8737
1.5852,-5.947
1.3945,-6.0601
1.1898,-6.1564
0.9712,-6.2269
0.7556,-6.3045
0.5639,-6.4186
0.3986,-6.568
1.8113,-5.8439
1.749,-5.8632
1.6255,-5.92
1.4396,-6.0127
1.2283,-6.0862
1.0033,-6.1279
0.8047,-6.1552
0.6753,-6.1849
0.5308,-6.2397
0.3356,-6.3545
1.7695,-5.856
1.6648,-5.9022
1.5088,-6.0145
1.3319,-6.1594
1.1401,-6.2788
0.9294,-6.3676
0.7076,-6.4361
0.5306,-6.511
0.3467,-6.6348
1.7722,-5.8551
1.6693,-5.8996
1.5152,-6.008
1.3354,-6.1521
1.1424,-6.2717
0.9319,-6.3649
0.7151,-6.442
0.5161,-6.5444
0.3433,-6.6842
1.7772,-5.8535
1.677,-5.8955
1.5224,-6.0004
1.3433,-6.1386
1.147,-6.2592
0.9375,-6.3586
0.7264,-6.4489
0.5375,-6.5679
0.3758,-6.7234
1.7997,-5.8469
1.7199,-5.8749
1.5812,-5.95
1.3905,-6.0646
1.1842,-6.1653
0.9687,-6.2485
0.7563,-6.3361
0.5696,-6.458
0.4108,-6.6142
1.8147,-5.8437
1.7647,-5.8577
1.6505,-5.9054
1.4712,-5.9849
1.2558,-6.0538
1.0616,-6.0966
0.839,-6.1489
0.6341,-6.237
0.4497,-6.3652
1.8145,-5.8437
1.7632,-5.8582
1.6469,-5.9073
1.4685,-5.9878
1.2839,-6.0497
1.0593,-6.1004
0.9255,-6.1296
0.7769,-6.1767
0.5807,-6.2796
0.4056,-6.4208
1.8097,-5.8443
1.7442,-5.8651
1.618,-5.9247
1.4305,-6.0214
1.2207,-6.0963
0.9965,-6.1354
0.7658,-6.1603
0.5507,-6.2145
0.349,-6.3122
1.7701,-5.8558
1.665,-5.9021
1.5163,-5.9958
1.3184,-6.1003
1.1045,-6.1785
0.8822,-6.2443
0.626,-6.3691
0.4743,-6.4897
0.327,-6.6574
1.7923,-5.849
1.7057,-5.8813
1.5594,-5.9671
1.3705,-6.0901
1.1691,-6.1916
0.9504,-6.2658
0.7271,-6.3282
0.5515,-6.4037
0.3663,-6.5297
1.7849,-5.8511
1.6906,-5.8885
1.5403,-5.9831
1.3541,-6.1127
1.1546,-6.2161
0.9396,-6.2779
0.799,-6.2994
0.6446,-6.3233
0.4325,-6.3875
1.7938,-5.8485
1.7076,-5.8803
1.5675,-5.9514
1.3719,-6.0396
1.1857,-6.1041
0.9564,-6.1605
0.7465,-6.2337
0.5478,-6.3431
0.3744,-6.4849
1.797,-5.8476
1.7143,-5.8774
1.5729,-5.9563
1.381,-6.0751
1.1773,-6.1752
0.961,-6.2549
0.7727,-6.3217
0.5779,-6.4269
0.4061,-6.5711
1.8102,-5.8441
1.7458,-5.8644
1.6192,-5.9237
positions_X,positions_y
0.7523,3.1583
0.7523,3.1577
0.7522,3.1312
0.749,3.07
0.7347,2.9853
0.7049,2.8899
0.6412,2.7584
0.5383,2.5869
0.4255,2.387
0.3556,2.1783
0.3333,2.0268
0.3297,1.923
0.3424,1.7618
0.3678,1.6371
0.4147,1.4942
0.4896,1.3398
0.6187,1.1575
0.7814,1.0033
0.9664,0.8668
1.1445,0.7235
1.2882,0.5529
1.3954,0.3577
1.4647,0.1434
1.4878,-0.0033
1.4927,-0.1439
1.4773,-0.2979
1.4473,-0.4241
1.4041,-0.5745
1.3786,-0.6787
1.3585,-0.8381
1.3611,-0.9975
1.3849,-1.1536
1.4196,-1.278
1.5125,-1.4855
1.6417,-1.6702
1.8017,-1.8263
1.9896,-1.9508
2.1975,-2.038
2.4161,-2.0846
2.6088,-2.092
2.8073,-2.0756
3.0022,-2.0502
3.194,-2.046
3.3829,-2.0757
3.5985,-2.1518
3.7881,-2.2624
3.9583,-2.4101
4.0979,-2.5872
4.2011,-2.7854
4.266,-3.0012
4.2865,-3.1522
4.289,-3.2555
4.2775,-3.4179
4.2616,-3.5519
4.2498,-3.7068
4.2508,-3.8113
4.2703,-3.9604
4.2957,-4.0606
4.3498,-4.2044
4.4465,-4.3774
4.5401,-4.5016
4.6111,-4.5811
4.7058,-4.6913
4.7704,-4.7836
4.8399,-4.9153
4.8783,-5.0136
4.9173,-5.1584
4.9338,-5.2651
4.9404,-5.4249
4.9304,-5.5518
4.8977,-5.7124
4.8574,-5.8331
4.7927,-5.971
4.7025,-6.115
4.5592,-6.2992
4.411,-6.4757
4.282,-6.6634
4.1975,-6.8643
4.158,-7.0223
4.1247,-7.1504
4.0696,-7.2997
3.975,-7.4656
3.8289,-7.6389
3.6552,-7.7793
3.4583,-7.885
3.2433,-7.9526
3.0194,-7.9788
4.4006,-8.1383
4.3391,-8.145
4.2262,-8.1455
4.0412,-8.1141
3.932,-8.0733
3.8521,-8.0307
3.7541,-7.9608
3.685,-7.8982
3.5986,-7.8003
3.5455,-7.7255
3.444,-7.5266
3.4026,-7.3982
3.3607,-7.211
3.3068,-6.986
3.2233,-6.7801
3.0985,-6.5941
3.0084,-6.4966
2.9335,-6.4299
2.826,-6.3517
2.7538,-6.3087
2.5497,-6.2216
2.3277,-6.1662
2.1944,-6.1457
2.0976,-6.1333
1.9734,-6.1135
1.8155,-6.0686
1.6429,-5.9869
1.4883,-5.8768
1.3947,-5.7882
1.2768,-5.6705
1.1021,-5.5329
0.9898,-5.4711
0.8379,-5.4111
1.8131,-5.8436
1.7555,-5.8606
1.6403,-5.9136
1.4707,-6.0275
1.2777,-6.1402
1.0669,-6.2164
0.8398,-6.2727
0.629,-6.3483
0.4382,-6.4649
1.8078,-5.8447
1.7402,-5.8666
1.6208,-5.9155
1.4367,-5.9741
1.2177,-6.0122
1.0202,-6.0214
0.8293,-6.0472
0.6193,-6.1182
0.4241,-6.2301
1.8048,-5.8455
1.7325,-5.8697
1.6088,-5.9231
1.4201,-5.9929
1.2053,-6.0522
1.0079,-6.0806
0.7876,-6.1287
0.5831,-6.2186
0.4004,-6.3464
1.8021,-5.8462
1.7253,-5.8726
1.5878,-5.9451
1.3971,-6.0573
1.194,-6.1525
0.9735,-6.2238
0.7886,-6.2897
0.5963,-6.3989
0.427,-6.5464
0.2884,-6.724
1.7708,-5.8556
1.6671,-5.901
1.5113,-6.0119
1.3353,-6.1547
1.1413,-6.2752
0.9306,-6.3661
0.7418,-6.428
0.5644,-6.5038
0.3765,-6.6318
1.7892,-5.8498
1.6997,-5.884
1.5497,-5.9748
1.3635,-6.0998
1.1619,-6.2029
0.9454,-6.2716
0.7189,-6.3223
0.5374,-6.3844
0.345,-6.495
1.7681,-5.8564
1.6626,-5.9034
1.5064,-6.0169
1.3303,-6.1628
1.139,-6.2821
0.9302,-6.3683
0.7073,-6.4326
0.4993,-6.5179
1.8132,-5.8436
1.7561,-5.8606
1.6423,-5.9028
1.4615,-5.9541
1.2709,-5.9881
1.0731,-6.0039
0.8431,-6.0401
0.6329,-6.1093
0.4359,-6.2162
1.8058,-5.8452
1.7342,-5.869
1.6121,-5.921
1.4236,-5.9894
1.2066,-6.0484
0.9777,-6.0814
0.7893,-6.1253
0.5819,-6.2183
0.4032,-6.3451
1.804,-5.8457
1.7306,-5.8704
1.5959,-5.9394
1.4055,-6.0484
1.2017,-6.1422
0.9809,-6.2123
0.7974,-6.2801
0.6071,-6.3927
0.4402,-6.543
0.3045,-6.7228
1.7855,-5.851
1.6927,-5.8875
1.5419,-5.9822
1.3559,-6.1118
1.1582,-6.215
0.9415,-6.2783
0.7124,-6.3135
0.5809,-6.3404
0.4071,-6.4033
1.786,-5.8508
1.6927,-5.8874
1.5509,-5.9649
1.352,-6.0594
1.137,-6.1296
0.9428,-6.1695
0.7297,-6.2366
0.5344,-6.3458
0.3629,-6.4915
1.7947,-5.8483
1.7095,-5.8795
1.5647,-5.9627
1.3769,-6.0826
1.1729,-6.1846
0.9562,-6.261
0.7354,-6.3307
0.536,-6.4311
0.3169,-6.6143
1.7778,-5.8533
1.6791,-5.8944
1.5234,-5.9992
1.3435,-6.1364
1.1467,-6.2565
0.9391,-6.356
0.7274,-6.4495
0.5406,-6.5715
0.3825,-6.7281
1.8013,-5.8464
1.7236,-5.8733
1.5866,-5.946
1.3959,-6.0586
1.191,-6.1547
0.9705,-6.2258
0.7572,-6.3034
0.5675,-6.4171
0.4012,-6.5683
1.8124,-5.8437
1.7537,-5.8615
1.6316,-5.9163
1.4472,-6.0056
1.2365,-6.0774
1.0092,-6.1214
0.7812,-6.1602
0.5723,-6.2329
0.3517,-6.3686
1.7784,-5.8531
1.6801,-5.8939
1.5261,-5.9968
1.3444,-6.1348
1.1492,-6.2541
0.9402,-6.3557
0.7315,-6.4507
0.545,-6.5766
0.3894,-6.7356
1.8037,-5.8458
1.7289,-5.8711
1.5947,-5.9402
1.4059,-6.0488
1.1986,-6.1442
0.9797,-6.2138
0.7684,-6.2943
0.5794,-6.413
